Date,Open,High,Low,Close,green,red,flat,intraday_return,sma_200,signal,strategy,trade_date,gross_profit,cost,net_profit,cumulative_net_profit
2015-02-11,2062.75,2079.5,2053.25,2065.75,True,False,False,0.0014543691673736259,1977.6025,True,buy_after_first_green_after_red_above_200dma,2015-02-11,0.1454369167373626,0.02,0.1254369167373626,0.1254369167373626
2015-02-25,2113.75,2117.75,2107.25,2110.25,False,True,False,-0.0016558249556475335,1987.8025,True,buy_after_first_green_after_red_above_200dma,2015-02-25,-0.16558249556475335,0.02,-0.18558249556475334,-0.060145578827390744
2015-03-03,2114.0,2114.5,2095.5,2104.75,False,True,False,-0.004375591296121084,1992.2625,True,buy_after_first_green_after_red_above_200dma,2015-03-03,-0.4375591296121084,0.02,-0.45755912961210843,-0.5177047084394992
2015-03-06,2099.5,2103.5,2065.5,2070.75,False,True,False,-0.013693736603953344,1995.4725,True,buy_after_first_green_after_red_above_200dma,2015-03-06,-1.3693736603953344,0.02,-1.3893736603953344,-1.9070783688348336
2015-03-10,2077.5,2078.0,2041.25,2042.0,False,True,False,-0.01708784596871238,1997.195,True,buy_after_first_green_after_red_above_200dma,2015-03-10,-1.7087845968712378,0.02,-1.7287845968712379,-3.6358629657060715
2015-03-13,2064.25,2068.75,2040.0,2049.75,False,True,False,-0.007024342981712506,1999.385,True,buy_after_first_green_after_red_above_200dma,2015-03-13,-0.7024342981712506,0.02,-0.7224342981712506,-4.358297263877322
2015-03-17,2074.5,2078.75,2064.25,2074.5,False,False,True,0.0,2000.9425,True,buy_after_first_green_after_red_above_200dma,2015-03-17,0.0,0.02,-0.02,-4.378297263877322
2015-03-23,2097.75,2107.0,2093.25,2094.75,False,True,False,-0.0014301036825169477,2004.3375,True,buy_after_first_green_after_red_above_200dma,2015-03-23,-0.14301036825169477,0.02,-0.16301036825169476,-4.5413076321290164
2015-03-30,2052.75,2081.75,2047.25,2075.5,True,False,False,0.011082693947144007,2007.29125,True,buy_after_first_green_after_red_above_200dma,2015-03-30,1.1082693947144007,0.02,1.0882693947144007,-3.453038237414616
2015-04-06,2039.5,2080.0,2038.75,2073.25,True,False,False,0.016548173571953928,2009.67,True,buy_after_first_green_after_red_above_200dma,2015-04-06,1.6548173571953928,0.02,1.6348173571953928,-1.818220880219223
2015-04-09,2077.75,2087.0,2066.75,2085.75,True,False,False,0.0038503188545302436,2011.42,True,buy_after_first_green_after_red_above_200dma,2015-04-09,0.38503188545302436,0.02,0.36503188545302434,-1.4531889947661987
2015-04-15,2091.75,2105.5,2087.25,2099.75,True,False,False,0.0038245488227559576,2014.31625,True,buy_after_first_green_after_red_above_200dma,2015-04-15,0.38245488227559576,0.02,0.36245488227559575,-1.090734112490603
2015-04-21,2089.5,2105.25,2087.25,2091.0,True,False,False,0.00071787508973431,2016.79,True,buy_after_first_green_after_red_above_200dma,2015-04-21,0.071787508973431,0.02,0.051787508973431,-1.038946603517172
2015-04-29,2110.75,2112.5,2090.5,2099.0,False,True,False,-0.0055667416794977775,2021.01375,True,buy_after_first_green_after_red_above_200dma,2015-04-29,-0.5566741679497778,0.02,-0.5766741679497778,-1.6156207714669497
2015-05-04,2101.75,2115.0,2098.0,2109.25,True,False,False,0.0035684548590459997,2022.98125,True,buy_after_first_green_after_red_above_200dma,2015-05-04,0.35684548590459997,0.02,0.33684548590459995,-1.2787752855623498
2015-05-08,2085.25,2113.5,2084.0,2108.5,True,False,False,0.011149742237141824,2025.26875,True,buy_after_first_green_after_red_above_200dma,2015-05-08,1.1149742237141824,0.02,1.0949742237141824,-0.18380106184816736
2015-05-15,2117.25,2122.75,2113.25,2119.0,True,False,False,0.0008265438658636715,2028.62125,True,buy_after_first_green_after_red_above_200dma,2015-05-15,0.08265438658636715,0.02,0.06265438658636714,-0.12114667526180022
2015-05-22,2129.25,2131.0,2122.75,2124.5,False,True,False,-0.0022308324527415824,2033.73375,True,buy_after_first_green_after_red_above_200dma,2015-05-22,-0.22308324527415824,0.02,-0.24308324527415823,-0.36422992053595843
2015-05-28,2120.0,2122.75,2110.5,2121.75,True,False,False,0.0008254716981133114,2036.665,True,buy_after_first_green_after_red_above_200dma,2015-05-28,0.08254716981133114,0.02,0.06254716981133114,-0.3016827507246273
2015-06-02,2111.0,2116.0,2094.0,2106.75,False,True,False,-0.002013263855992431,2039.13125,True,buy_after_first_green_after_red_above_200dma,2015-06-02,-0.2013263855992431,0.02,-0.2213263855992431,-0.5230091363238704
2015-06-04,2116.25,2116.5,2091.25,2099.0,False,True,False,-0.008151210868281189,2040.60625,True,buy_after_first_green_after_red_above_200dma,2015-06-04,-0.8151210868281189,0.02,-0.8351210868281189,-1.3581302231519894
2015-06-17,2097.75,2107.0,2087.0,2097.5,False,True,False,-0.00011917530687644007,2045.1675,True,buy_after_first_green_after_red_above_200dma,2015-06-17,-0.011917530687644007,0.02,-0.03191753068764401,-1.3900477538396334
2015-06-19,2123.25,2126.5,2118.25,2118.5,False,True,False,-0.0022371364653244186,2046.3825,True,buy_after_first_green_after_red_above_200dma,2015-06-19,-0.22371364653244186,0.02,-0.24371364653244185,-1.6337614003720753
2015-06-23,2114.75,2120.5,2111.25,2116.5,True,False,False,0.0008275209835677533,2047.51,True,buy_after_first_green_after_red_above_200dma,2015-06-23,0.08275209835677533,0.02,0.06275209835677532,-1.5710093020153
2015-06-29,2064.0,2083.25,2047.25,2050.5,False,True,False,-0.006540697674418561,2049.2975,True,buy_after_first_green_after_red_above_200dma,2015-06-29,-0.6540697674418561,0.02,-0.6740697674418561,-2.245079069457156
2015-07-08,2073.0,2073.25,2036.25,2039.25,False,True,False,-0.01628075253256156,2051.14875,True,buy_after_first_green_after_red_above_200dma,2015-07-08,-1.628075253256156,0.02,-1.648075253256156,-3.893154322713312
2015-07-23,2109.25,2113.75,2091.5,2098.5,False,True,False,-0.0050965983169373175,2058.51,True,buy_after_first_green_after_red_above_200dma,2015-07-23,-0.5096598316937317,0.02,-0.5296598316937318,-4.422814154407044
2015-07-29,2088.0,2104.25,2084.5,2101.5,True,False,False,0.006465517241379226,2061.61875,True,buy_after_first_green_after_red_above_200dma,2015-07-29,0.6465517241379226,0.02,0.6265517241379226,-3.7962624302691217
2015-08-06,2094.0,2099.25,2070.0,2079.5,False,True,False,-0.00692454632282713,2068.27375,True,buy_after_first_green_after_red_above_200dma,2015-08-06,-0.692454632282713,0.02,-0.712454632282713,-4.508717062551835
2015-08-11,2100.75,2101.75,2070.75,2079.75,False,True,False,-0.009996429846483412,2070.49375,True,buy_after_first_green_after_red_above_200dma,2015-08-11,-0.9996429846483412,0.02,-1.0196429846483412,-5.5283600472001755
2015-08-13,2082.75,2093.0,2073.25,2080.5,False,True,False,-0.0010803024846957054,2071.73375,True,buy_after_first_green_after_red_above_200dma,2015-08-13,-0.10803024846957054,0.02,-0.12803024846957053,-5.656390295669746
2015-08-17,2089.5,2100.5,2074.75,2099.25,True,False,False,0.004666188083273459,2072.91625,True,buy_after_first_green_after_red_above_200dma,2015-08-17,0.4666188083273459,0.02,0.4466188083273459,-5.209771487342399
2015-10-29,2081.0,2086.5,2073.25,2083.0,True,False,False,0.0009610764055743015,2056.395,True,buy_after_first_green_after_red_above_200dma,2015-10-29,0.09610764055743015,0.02,0.07610764055743015,-5.133663846784969
2015-11-03,2093.25,2110.25,2089.0,2103.0,True,False,False,0.0046578287352203596,2057.6625,True,buy_after_first_green_after_red_above_200dma,2015-11-03,0.46578287352203596,0.02,0.44578287352203594,-4.687880973262933
2015-11-11,2076.5,2087.25,2067.75,2069.0,False,True,False,-0.003611846857693224,2059.165,True,buy_after_first_green_after_red_above_200dma,2015-11-11,-0.3611846857693224,0.02,-0.3811846857693224,-5.069065659032256
2015-11-25,2084.0,2092.5,2082.25,2088.0,True,False,False,0.0019193857965451588,2060.59625,True,buy_after_first_green_after_red_above_200dma,2015-11-25,0.19193857965451588,0.02,0.1719385796545159,-4.897127079377739
2015-12-02,2099.5,2105.0,2075.0,2081.5,False,True,False,-0.008573469873779493,2060.5075,True,buy_after_first_green_after_red_above_200dma,2015-12-02,-0.8573469873779493,0.02,-0.8773469873779494,-5.774474066755689
2015-12-07,2092.25,2095.5,2064.5,2081.0,False,True,False,-0.005376986497789504,2060.06625,True,buy_after_first_green_after_red_above_200dma,2015-12-07,-0.5376986497789504,0.02,-0.5576986497789505,-6.3321727165346395
2015-12-30,2072.0,2075.0,2053.5,2054.5,False,True,False,-0.008445945945945943,2056.8025,True,buy_after_first_green_after_red_above_200dma,2015-12-30,-0.8445945945945943,0.02,-0.8645945945945943,-7.196767311129234
2016-03-14,2019.25,2024.5,2012.0,2018.75,False,True,False,-0.00024761668936490455,2014.78625,True,buy_after_first_green_after_red_above_200dma,2016-03-14,-0.024761668936490455,0.02,-0.04476166893649046,-7.241528980065724
2016-03-17,2026.75,2046.75,2015.75,2039.75,True,False,False,0.006414209942025462,2013.58875,True,buy_after_first_green_after_red_above_200dma,2016-03-17,0.6414209942025462,0.02,0.6214209942025462,-6.620107985863179
2016-03-28,2030.25,2039.75,2022.0,2028.0,False,True,False,-0.0011082379017361976,2011.81875,True,buy_after_first_green_after_red_above_200dma,2016-03-28,-0.11082379017361976,0.02,-0.13082379017361975,-6.750931776036798
2016-03-30,2048.5,2064.5,2046.75,2055.25,True,False,False,0.003295093971198426,2011.32125,True,buy_after_first_green_after_red_above_200dma,2016-03-30,0.3295093971198426,0.02,0.3095093971198426,-6.441422378916956
2016-04-04,2064.0,2071.5,2054.25,2057.5,False,True,False,-0.0031492248062015005,2010.79625,True,buy_after_first_green_after_red_above_200dma,2016-04-04,-0.31492248062015005,0.02,-0.33492248062015006,-6.776344859537106
2016-04-07,2059.75,2062.0,2026.0,2035.0,False,True,False,-0.012016021361815787,2009.695,True,buy_after_first_green_after_red_above_200dma,2016-04-07,-1.2016021361815787,0.02,-1.2216021361815788,-7.997946995718685
2016-04-11,2041.0,2056.5,2032.5,2034.5,False,True,False,-0.0031847133757961776,2008.99125,True,buy_after_first_green_after_red_above_200dma,2016-04-11,-0.31847133757961776,0.02,-0.3384713375796178,-8.336418333298303
2016-04-13,2055.25,2077.0,2054.0,2076.0,True,False,False,0.010096095365527358,2008.70125,True,buy_after_first_green_after_red_above_200dma,2016-04-13,1.0096095365527358,0.02,0.9896095365527358,-7.346808796745567
2016-04-19,2085.25,2098.5,2084.75,2093.75,True,False,False,0.004076249850137881,2009.1375,True,buy_after_first_green_after_red_above_200dma,2016-04-19,0.4076249850137881,0.02,0.38762498501378806,-6.959183811731778
2016-04-25,2091.5,2091.5,2071.0,2083.25,False,True,False,-0.003944537413339666,2009.79375,True,buy_after_first_green_after_red_above_200dma,2016-04-25,-0.3944537413339666,0.02,-0.4144537413339666,-7.373637553065745
2016-04-27,2082.25,2094.0,2076.25,2090.75,True,False,False,0.004082122703805924,2009.8725,True,buy_after_first_green_after_red_above_200dma,2016-04-27,0.4082122703805924,0.02,0.38821227038059236,-6.985425282685153
2016-05-03,2075.5,2076.25,2048.0,2057.0,False,True,False,-0.008913514815707013,2008.97625,True,buy_after_first_green_after_red_above_200dma,2016-05-03,-0.8913514815707013,0.02,-0.9113514815707013,-7.896776764255854
2016-05-09,2053.0,2059.75,2048.25,2054.25,True,False,False,0.0006088650754991765,2007.75125,True,buy_after_first_green_after_red_above_200dma,2016-05-09,0.060886507549917646,0.02,0.04088650754991764,-7.855890256705936
2016-05-17,2062.0,2069.5,2036.75,2043.5,False,True,False,-0.008971871968962208,2006.80625,True,buy_after_first_green_after_red_above_200dma,2016-05-17,-0.8971871968962208,0.02,-0.9171871968962209,-8.773077453602157
2016-05-23,2053.25,2056.0,2043.5,2045.25,False,True,False,-0.0038962620236210332,2005.9475,True,buy_after_first_green_after_red_above_200dma,2016-05-23,-0.3896262023621033,0.02,-0.40962620236210334,-9.18270365596426
2016-05-25,2075.0,2092.5,2073.5,2087.25,True,False,False,0.005903614457831274,2005.8925,True,buy_after_first_green_after_red_above_200dma,2016-05-25,0.5903614457831274,0.02,0.5703614457831274,-8.612342210181133
2016-06-02,2096.75,2104.75,2086.75,2103.75,True,False,False,0.003338500059616001,2006.145,True,buy_after_first_green_after_red_above_200dma,2016-06-02,0.3338500059616001,0.02,0.31385000596160006,-8.298492204219533
2016-06-07,2108.25,2118.0,2106.5,2110.25,True,False,False,0.0009486540969998458,2006.765,True,buy_after_first_green_after_red_above_200dma,2016-06-07,0.09486540969998458,0.02,0.07486540969998458,-8.223626794519548
2016-06-17,2077.75,2083.0,2073.75,2078.5,True,False,False,0.0003609673926121548,2012.7325,True,buy_after_first_green_after_red_above_200dma,2016-06-17,0.03609673926121548,0.02,0.016096739261215482,-8.207530055258333
2016-06-24,2115.75,2119.5,1999.0,2018.5,False,True,False,-0.04596478790027181,2015.895,True,buy_after_first_green_after_red_above_200dma,2016-06-24,-4.596478790027181,0.02,-4.61647879002718,-12.824008845285514
2016-06-29,2028.25,2074.75,2022.75,2066.75,True,False,False,0.018981880931837836,2016.9775,True,buy_after_first_green_after_red_above_200dma,2016-06-29,1.8981880931837836,0.02,1.8781880931837835,-10.94582075210173
2016-07-07,2092.0,2102.0,2081.75,2092.0,False,False,True,0.0,2019.81,True,buy_after_first_green_after_red_above_200dma,2016-07-07,0.0,0.02,-0.02,-10.96582075210173
2016-07-19,2160.0,2160.75,2151.25,2158.75,False,True,False,-0.0005787037037037202,2029.31375,True,buy_after_first_green_after_red_above_200dma,2016-07-19,-0.057870370370372015,0.02,-0.07787037037037202,-11.0436911224721
2016-07-21,2168.25,2170.25,2153.5,2158.0,False,True,False,-0.004727314654675463,2031.3525,True,buy_after_first_green_after_red_above_200dma,2016-07-21,-0.4727314654675463,0.02,-0.4927314654675463,-11.536422587939647
2016-07-25,2167.75,2172.5,2155.75,2162.25,False,True,False,-0.002537192941990507,2033.2225,True,buy_after_first_green_after_red_above_200dma,2016-07-25,-0.2537192941990507,0.02,-0.2737192941990507,-11.810141882138698
2016-07-27,2166.0,2169.25,2152.0,2160.5,False,True,False,-0.0025392428439520165,2034.77125,True,buy_after_first_green_after_red_above_200dma,2016-07-27,-0.25392428439520165,0.02,-0.27392428439520167,-12.0840661665339
2016-07-29,2165.5,2171.75,2157.5,2168.25,True,False,False,0.0012699145693835234,2036.41125,True,buy_after_first_green_after_red_above_200dma,2016-07-29,0.12699145693835234,0.02,0.10699145693835234,-11.977074709595547
2016-08-04,2156.75,2164.25,2154.0,2159.25,True,False,False,0.00115915150110113,2039.29875,True,buy_after_first_green_after_red_above_200dma,2016-08-04,0.115915150110113,0.02,0.09591515011011299,-11.881159559485434
2016-08-10,2178.0,2181.5,2167.75,2172.75,False,True,False,-0.002410468319559267,2042.07125,True,buy_after_first_green_after_red_above_200dma,2016-08-10,-0.2410468319559267,0.02,-0.2610468319559267,-12.142206391441361
2016-08-12,2181.75,2184.0,2175.5,2180.25,False,True,False,-0.0006875214850463607,2043.2675,True,buy_after_first_green_after_red_above_200dma,2016-08-12,-0.06875214850463607,0.02,-0.08875214850463607,-12.230958539945997
2016-08-16,2186.0,2186.25,2175.25,2176.75,False,True,False,-0.004231473010063991,2044.24375,True,buy_after_first_green_after_red_above_200dma,2016-08-16,-0.4231473010063991,0.02,-0.4431473010063991,-12.674105840952397
2016-08-18,2180.75,2184.5,2176.25,2183.5,True,False,False,0.0012610340479193294,2045.21375,True,buy_after_first_green_after_red_above_200dma,2016-08-18,0.12610340479193294,0.02,0.10610340479193293,-12.568002436160464
2016-08-24,2185.75,2187.75,2168.75,2175.0,False,True,False,-0.004918220290518138,2046.90375,True,buy_after_first_green_after_red_above_200dma,2016-08-24,-0.4918220290518138,0.02,-0.5118220290518138,-13.079824465212278
2016-08-30,2180.0,2181.5,2168.5,2175.25,False,True,False,-0.0021788990825688526,2049.08375,True,buy_after_first_green_after_red_above_200dma,2016-08-30,-0.21788990825688526,0.02,-0.23788990825688525,-13.317714373469164
2016-09-06,2179.25,2186.25,2173.0,2184.5,True,False,False,0.002409085694619728,2051.60375,True,buy_after_first_green_after_red_above_200dma,2016-09-06,0.2409085694619728,0.02,0.22090856946197282,-13.096805804007191
2016-09-13,2156.25,2157.5,2119.0,2128.75,False,True,False,-0.012753623188405783,2053.33875,True,buy_after_first_green_after_red_above_200dma,2016-09-13,-1.2753623188405783,0.02,-1.2953623188405783,-14.39216812284777
2016-09-16,2143.75,2144.25,2135.5,2141.75,False,True,False,-0.0009329446064140212,2054.025,True,buy_after_first_green_after_red_above_200dma,2016-09-16,-0.09329446064140212,0.02,-0.11329446064140213,-14.505462583489171
2016-09-20,2133.75,2143.5,2129.0,2131.0,False,True,False,-0.0012888107791446668,2054.68125,True,buy_after_first_green_after_red_above_200dma,2016-09-20,-0.12888107791446668,0.02,-0.14888107791446667,-14.654343661403638
2016-09-22,2156.25,2172.75,2152.75,2168.25,True,False,False,0.0055652173913043335,2055.45625,True,buy_after_first_green_after_red_above_200dma,2016-09-22,0.5565217391304333,0.02,0.5365217391304333,-14.117821922273205
2016-09-28,2152.0,2165.25,2144.0,2163.25,True,False,False,0.005227695167286273,2057.72625,True,buy_after_first_green_after_red_above_200dma,2016-09-28,0.5227695167286273,0.02,0.5027695167286272,-13.615052405544578
2016-10-03,2158.75,2164.0,2146.75,2153.25,False,True,False,-0.002547770700636942,2059.3575,True,buy_after_first_green_after_red_above_200dma,2016-10-03,-0.2547770700636942,0.02,-0.27477707006369423,-13.889829475608272
2016-10-06,2153.25,2157.25,2143.25,2156.5,True,False,False,0.001509346336932449,2061.22125,True,buy_after_first_green_after_red_above_200dma,2016-10-06,0.1509346336932449,0.02,0.1309346336932449,-13.758894841915026
2016-10-17,2126.25,2130.0,2116.75,2123.0,False,True,False,-0.0015285126396237247,2063.58375,True,buy_after_first_green_after_red_above_200dma,2016-10-17,-0.15285126396237247,0.02,-0.17285126396237246,-13.931746105877398
2016-10-19,2131.5,2142.5,2126.5,2138.0,True,False,False,0.003049495660333079,2064.71125,True,buy_after_first_green_after_red_above_200dma,2016-10-19,0.3049495660333079,0.02,0.2849495660333079,-13.64679653984409
2016-10-25,2144.75,2149.75,2135.25,2138.0,False,True,False,-0.003147219955705771,2068.27,True,buy_after_first_green_after_red_above_200dma,2016-10-25,-0.3147219955705771,0.02,-0.33472199557057714,-13.981518535414667
2016-11-08,2129.0,2143.25,2119.0,2135.5,True,False,False,0.0030530765617660105,2079.5525,True,buy_after_first_green_after_red_above_200dma,2016-11-08,0.30530765617660105,0.02,0.28530765617660103,-13.696210879238066
2016-11-16,2179.0,2185.0,2168.75,2172.75,False,True,False,-0.0028682882055989234,2086.1875,True,buy_after_first_green_after_red_above_200dma,2016-11-16,-0.28682882055989234,0.02,-0.30682882055989236,-14.00303969979796
2016-11-18,2184.0,2187.5,2176.5,2180.75,False,True,False,-0.0014880952380952328,2088.9825,True,buy_after_first_green_after_red_above_200dma,2016-11-18,-0.14880952380952328,0.02,-0.16880952380952327,-14.171849223607483
2016-11-22,2193.25,2203.0,2191.75,2200.25,True,False,False,0.0031916106235039265,2092.03375,True,buy_after_first_green_after_red_above_200dma,2016-11-22,0.31916106235039265,0.02,0.29916106235039264,-13.87268816125709
2016-11-28,2208.0,2209.5,2198.25,2200.75,False,True,False,-0.0032835144927536586,2097.3625,True,buy_after_first_green_after_red_above_200dma,2016-11-28,-0.32835144927536586,0.02,-0.3483514492753659,-14.221039610532456
2016-11-30,2203.25,2213.75,2197.25,2198.75,False,True,False,-0.002042437308521494,2100.96125,True,buy_after_first_green_after_red_above_200dma,2016-11-30,-0.20424373085214942,0.02,-0.2242437308521494,-14.445283341384606
2016-12-05,2184.0,2208.75,2179.0,2204.25,True,False,False,0.0092719780219781,2105.2625,True,buy_after_first_green_after_red_above_200dma,2016-12-05,0.92719780219781,0.02,0.90719780219781,-13.538085539186795
2016-12-14,2273.25,2277.0,2248.0,2257.0,False,True,False,-0.007148355878147994,2116.3675,True,buy_after_first_green_after_red_above_200dma,2016-12-14,-0.7148355878147994,0.02,-0.7348355878147994,-14.272921127001595
2016-12-16,2264.25,2269.5,2261.75,2267.5,True,False,False,0.0014353538699347634,2119.215,True,buy_after_first_green_after_red_above_200dma,2016-12-16,0.14353538699347634,0.02,0.12353538699347634,-14.14938574000812
2016-12-23,2257.5,2261.0,2254.25,2260.0,True,False,False,0.001107419712070845,2125.97125,True,buy_after_first_green_after_red_above_200dma,2016-12-23,0.11074197120708451,0.02,0.0907419712070845,-14.058643768801035
2017-01-04,2252.75,2267.25,2251.0,2264.25,True,False,False,0.005104871823327084,2132.9425,True,buy_after_first_green_after_red_above_200dma,2017-01-04,0.5104871823327084,0.02,0.4904871823327084,-13.568156586468326
2017-01-09,2271.25,2275.25,2263.5,2265.0,False,True,False,-0.0027517886626307053,2136.28,True,buy_after_first_green_after_red_above_200dma,2017-01-09,-0.27517886626307053,0.02,-0.29517886626307055,-13.863335452731397
2017-01-12,2270.5,2270.5,2248.5,2263.5,False,True,False,-0.0030830213609337465,2139.8425,True,buy_after_first_green_after_red_above_200dma,2017-01-12,-0.30830213609337465,0.02,-0.32830213609337466,-14.191637588824772
2017-01-17,2270.25,2270.5,2257.25,2262.75,False,True,False,-0.0033036009250082543,2142.005,True,buy_after_first_green_after_red_above_200dma,2017-01-17,-0.33036009250082543,0.02,-0.35036009250082545,-14.541997681325597
2017-01-19,2265.5,2269.5,2253.0,2261.5,False,True,False,-0.001765614654601677,2144.0625,True,buy_after_first_green_after_red_above_200dma,2017-01-19,-0.1765614654601677,0.02,-0.1965614654601677,-14.738559146785764
2017-01-23,2266.0,2267.5,2251.75,2262.0,False,True,False,-0.001765225066195919,2146.22125,True,buy_after_first_green_after_red_above_200dma,2017-01-23,-0.1765225066195919,0.02,-0.1965225066195919,-14.935081653405357
2017-01-25,2275.75,2295.25,2274.75,2294.0,True,False,False,0.00801933428540047,2148.5875,True,buy_after_first_green_after_red_above_200dma,2017-01-25,0.801933428540047,0.02,0.781933428540047,-14.15314822486531
