Date,Open,High,Low,Close,green,red,flat,intraday_return,sma_200,signal,strategy,trade_date,gross_profit,cost,net_profit,cumulative_net_profit
2016-09-06,2179.25,2186.25,2173.0,2184.5,True,False,False,0.002409085694619728,2051.60375,True,buy_after_first_green_after_two_reds,2016-09-06,0.2409085694619728,0.02,0.22090856946197282,-15.646899214828323
2016-09-13,2156.25,2157.5,2119.0,2128.75,False,True,False,-0.012753623188405783,2053.33875,True,buy_after_first_green_after_two_reds,2016-09-13,-1.2753623188405783,0.02,-1.2953623188405783,-16.9422615336689
2016-09-16,2143.75,2144.25,2135.5,2141.75,False,True,False,-0.0009329446064140212,2054.025,True,buy_after_first_green_after_two_reds,2016-09-16,-0.09329446064140212,0.02,-0.11329446064140213,-17.055555994310303
2016-09-28,2152.0,2165.25,2144.0,2163.25,True,False,False,0.005227695167286273,2057.72625,True,buy_after_first_green_after_two_reds,2016-09-28,0.5227695167286273,0.02,0.5027695167286272,-16.552786477581677
2016-10-06,2153.25,2157.25,2143.25,2156.5,True,False,False,0.001509346336932449,2061.22125,True,buy_after_first_green_after_two_reds,2016-10-06,0.1509346336932449,0.02,0.1309346336932449,-16.421851843888433
2016-10-17,2126.25,2130.0,2116.75,2123.0,False,True,False,-0.0015285126396237247,2063.58375,True,buy_after_first_green_after_two_reds,2016-10-17,-0.15285126396237247,0.02,-0.17285126396237246,-16.594703107850805
2016-10-25,2144.75,2149.75,2135.25,2138.0,False,True,False,-0.003147219955705771,2068.27,True,buy_after_first_green_after_two_reds,2016-10-25,-0.3147219955705771,0.02,-0.33472199557057714,-16.92942510342138
2016-11-08,2129.0,2143.25,2119.0,2135.5,True,False,False,0.0030530765617660105,2079.5525,True,buy_after_first_green_after_two_reds,2016-11-08,0.30530765617660105,0.02,0.28530765617660103,-16.644117447244778
2016-12-05,2184.0,2208.75,2179.0,2204.25,True,False,False,0.0092719780219781,2105.2625,True,buy_after_first_green_after_two_reds,2016-12-05,0.92719780219781,0.02,0.90719780219781,-15.736919645046967
2017-01-04,2252.75,2267.25,2251.0,2264.25,True,False,False,0.005104871823327084,2132.9425,True,buy_after_first_green_after_two_reds,2017-01-04,0.5104871823327084,0.02,0.4904871823327084,-15.246432462714258
